RequiredAge,DemoCount,DeveloperCount,DLCCount,Metacritic,MovieCount,PackageCount,RecommendationCount,PublisherCount,ScreenshotCount,SteamSpyOwners,SteamSpyOwnersVariance,SteamSpyPlayersEstimate,SteamSpyPlayersVariance,AchievementCount,AchievementHighlightedCount,ControllerSupport,IsFree,FreeVerAvail,PurchaseAvail,SubscriptionAvail,PlatformWindows,PlatformLinux,PlatformMac,PCReqsHaveMin,PCReqsHaveRec,LinuxReqsHaveMin,LinuxReqsHaveRec,MacReqsHaveMin,MacReqsHaveRec,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial,PriceFinal,Header_Size_Bytes,Background_Size_Bytes,Background_Exists,Header_Size_Group,Release_Year,Release_Month,ReleaseDate_missing,month_sin,month_cos,game_age_years,Has_SupportEmail,Has_DRMNotice,Has_LegalNotice,Has_ExtUserAcctNotice,Review_Sentiment,language_count,has_english,tag_count,tag_indie,tag_action,tag_adventure,tag_casual,tag_singleplayer,tag_strategy,tag_simulation,tag_rpg,tag_multiplayer,tag_puzzle,tag_2d,tag_platformer,tag_shooter,tag_first_person,tag_pixel_graphics,tag_free_to_play,tag_sci_fi,tag_female_protagonist,tag_arcade,tag_early_access,tag_horror,tag_vr,tag_story_rich,tag_great_soundtrack,tag_atmospheric,pc_min_ram_gb,pc_min_word_count,pc_min_has_directx,has_pc_rec_reqs,pc_rec_ram_gb,pc_rec_word_count,has_linux_min_reqs,has_mac_min_reqs,desc_semantic_0,desc_semantic_1,desc_semantic_2,desc_semantic_3,desc_semantic_4,desc_semantic_5,desc_semantic_6,desc_semantic_7,desc_semantic_8,desc_semantic_9,desc_semantic_10,desc_semantic_11,desc_semantic_12,desc_semantic_13,desc_semantic_14,desc_semantic_15,desc_semantic_16,desc_semantic_17,desc_semantic_18,desc_semantic_19,desc_semantic_20,desc_semantic_21,desc_semantic_22,desc_semantic_23,desc_semantic_24,desc_semantic_25,desc_semantic_26,desc_semantic_27,desc_semantic_28,desc_semantic_29,has_discount,discount_amount,platform_count,category_count,genre_count,language_count_log,Support_Tier_General_Website,Support_Tier_Professional_Portal,Website_Authority_Has_Social_Only,Website_Authority_Major_Publisher
0.0,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,0.0,5.278114659230517,1,2.3978952727983707,11.59291894066266,9.061144065614055,10.404293143019792,8.46695197497949,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,10.211229572115677,65416,1,0.0,2015,5,0,0.49999999999999994,-0.8660254037844387,2.302585092994046,1,0,0,0,-1,3,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,21,0,0,4.0,0,0,0,-0.058274884,0.08156052,0.0026046634,0.06528343,-0.10832396,0.122982755,-0.16231534,-0.17765808,-0.22728622,0.05709654,0.026400805,0.20404758,0.07480361,-0.060852274,-0.001726538,-0.024286699,-0.064186335,0.30399683,0.089862734,-0.10258619,0.048952505,-0.05295732,0.030227788,-0.027915146,0.06347861,0.11297858,-0.064285085,0.10702075,0.009662338,-0.02840558,0,0.0,1,1,3,1.3862943611198906,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,3.4011973816621555,9.843365929194746,8.18646442942209,8.48528964240323,7.507690077819904,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,2.0781907597781832,2.0781907597781832,11.004696467051504,52987,1,3.0,2015,7,0,-0.4999999999999997,-0.8660254037844388,2.302585092994046,1,0,1,0,-1,1,1,10,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,34,1,1,2.0,9,1,1,0.021570541,0.04941751,0.26249295,-0.22821407,0.095300436,0.021075115,-0.07640239,0.09829579,0.01559549,-0.16902259,0.0046436414,-0.050199583,0.15758947,0.059159122,0.0005632974,-0.071764484,0.078429475,0.114796326,0.012134403,0.044907667,-0.12250561,-0.07401319,-0.011325728,0.043144446,-0.008660963,0.022499852,0.08211608,-0.08535775,0.13055295,-0.06881803,0,0.0,3,3,5,0.6931471805599453,True,False,True,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,2.6390573296152584,8.973604867142505,7.75190533307861,7.387090235656757,6.9584483932976555,3.1780538303479458,10,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.39698576841553,2.39698576841553,10.340063655669345,33674,1,0.0,2015,6,0,1.2246467991473532e-16,-1.0,2.302585092994046,1,0,0,0,-1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,23,1,1,8.0,28,1,1,0.077015616,0.023210399,-0.21184163,0.13169555,0.116074055,-0.06543778,0.1626859,0.061866008,-0.2342049,-0.10341773,0.19350213,-0.007239543,-0.05462879,-0.028069453,-0.12970583,-0.19994019,0.18730718,-0.06426289,0.16675402,0.007521972,0.049480326,0.0062715756,-0.04195467,0.033090454,-0.020698257,-0.09164339,-0.11005014,0.09552487,0.06583281,0.12540954,0,0.0,3,1,3,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,0.0,1,2.0794415416798357,0.0,3.879979511112634,0.0,3.959950500307304,0.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,9.915613732333968,42850,1,0.0,2016,1,0,0.49999999999999994,0.8660254037844387,2.1972245773362196,1,0,0,0,-1,3,1,10,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,4.0,27,1,0,4.0,0,0,0,-0.26307112,-0.021820895,0.004859388,0.30960327,-0.047941342,0.030721955,0.104932405,0.038175024,-0.050234403,0.093919136,-0.013913076,0.18602921,0.06453946,0.025711145,-0.023914559,0.15970317,-0.058334045,0.24758688,0.0072274543,-0.06304501,0.04660537,-0.023759142,-0.076122805,-0.17396426,0.1767367,-0.043034136,-0.0943744,0.06088613,0.08397416,0.02553133,0,0.0,1,2,2,1.3862943611198906,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,0.6931471805599453,6.779921907472252,1,2.302585092994046,12.024526787803891,9.276876895776427,11.59291894066266,9.061144065614055,0.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1.6074359097634274,1.6074359097634274,10.157082711306167,26640,1,0.0,2015,5,0,0.49999999999999994,-0.8660254037844387,2.302585092994046,1,0,0,0,-1,2,1,10,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,24,1,1,0.5,26,0,0,0.09048913,-0.115645856,0.13526869,0.18513156,0.27530158,-0.25927025,-0.03640174,-0.0714244,-0.1478959,0.05148354,0.045806307,0.050170228,-0.067718774,0.053569093,0.06849334,0.054738656,0.021222278,0.08994685,0.0025270805,0.031208023,0.0072995126,0.05057375,0.12215106,-0.0070284633,-0.02516048,0.02294916,-0.004702866,-0.029947255,-0.04749061,0.11051327,0,0.0,1,1,4,1.0986122886681098,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,1,2.302585092994046,0.0,3.879979511112634,0.0,3.959950500307304,0.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,11.492457416330364,36701,1,3.0,2016,10,0,-0.8660254037844386,0.5000000000000001,2.1972245773362196,0,0,1,0,-1,1,1,10,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,47,1,1,8.0,45,0,0,-0.06748602,-0.08541295,0.18457505,0.27225807,-0.24560204,0.16598214,0.0036166534,-0.023154765,0.11257488,0.103670314,-0.059948634,0.096179366,0.07451675,0.034465738,0.147987,-0.047234725,0.0902766,0.037275113,0.017346535,-0.009404626,-0.056706432,0.013617633,0.060852986,0.095489085,-0.03770263,-0.0035692714,0.025491515,-0.09311182,-0.033951923,-0.03154694,0,0.0,1,1,3,0.6931471805599453,False,True,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1,2.1972245773362196,11.015361515187424,8.772455372611907,8.447628728030327,7.488852955733459,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.746863446342765,54421,1,2.0,2015,6,0,1.2246467991473532e-16,-1.0,2.302585092994046,1,0,0,0,-1,2,1,10,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0.5,19,1,0,4.0,0,0,0,0.12396162,-0.05676128,-0.017172873,0.1189851,0.08303675,0.060235098,-0.10073875,-0.08103615,-0.16492184,-0.090010755,0.0784827,-0.14324476,-0.16963938,-0.12302749,0.088538334,0.018320667,-0.025190607,-0.008411017,0.09310767,0.06330443,-0.09064827,0.068919,0.03765306,-0.049324773,-0.043050397,0.066443525,0.019474301,0.048638944,-0.020525247,0.0041397717,0,0.0,1,1,2,1.0986122886681098,True,False,True,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,5.111987788356544,1,1.9459101490553132,9.423514392252901,7.976595409316577,8.950662495933999,7.740229524763182,2.70805020110221,10,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.39698576841553,2.39698576841553,10.756071417352569,68527,1,2.0,2015,6,0,1.2246467991473532e-16,-1.0,2.302585092994046,1,0,1,0,-1,2,1,9,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,24,1,1,4.0,52,0,0,-0.070179805,-0.14414434,-0.19844076,0.2884925,0.034411192,0.12317847,0.10592032,-0.030679971,0.08987662,0.10577148,0.11743227,-0.040082,-0.002236694,-0.17865337,-0.08864379,-0.080889165,-0.008908346,-0.07294666,0.13375966,0.10600935,0.025003716,-0.025195383,-0.007526491,0.15950559,0.09079784,0.14367683,0.078108236,-0.002739937,-0.05407489,0.01632756,0,0.0,1,1,2,1.0986122886681098,False,True,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,5.594711379601839,1,2.4849066497880004,10.845348560521813,8.687442166975924,10.138124797561552,8.333991247194975,2.995732273553991,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.3837912309017721,1.3837912309017721,10.600078795498629,37098,1,1.0,2015,5,0,0.49999999999999994,-0.8660254037844387,2.302585092994046,1,0,1,0,-1,1,1,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,27,1,0,4.0,0,0,0,0.0923555,0.10753816,0.12277117,-0.037408527,-0.028694332,0.0035444796,0.0031011626,-0.15200639,0.09592198,-0.029958408,-0.021208417,-0.16489857,-0.06134657,0.07446921,-0.11070694,-0.041310225,0.14522125,-0.035742357,-0.0753864,-0.014885262,0.13169584,0.034881387,-0.08281791,-0.09342535,0.005152477,0.079048425,0.018908251,-0.064411454,0.06908335,-0.068765506,0,0.0,1,1,2,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,2.1972245773362196,8.744806737401898,7.637234388789473,7.897668150726906,7.213768308118642,0.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2.5641798306825083,2.5641798306825083,10.776829028873854,200744,1,2.0,2016,3,0,1.0,6.123233995736766e-17,2.1972245773362196,1,0,0,0,-1,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0,28,1,1,8.0,29,0,0,-0.3508032,-0.13188264,0.0790087,0.14958294,-0.06735291,-0.05999454,-0.26655495,0.004652614,0.086235456,-0.22137062,-0.07956709,-0.02638536,-0.080222,0.043996237,0.007928189,0.065496944,-0.0795686,-0.0003091814,-0.038528755,-0.01821936,-0.036611654,0.09113471,0.016561175,0.030256297,0.07536298,-0.04072677,0.08073154,-0.06975245,-0.039769307,-0.06315617,0,0.0,1,1,3,1.3862943611198906,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,1,3.295836866004329,8.280711075662847,7.405495663199472,7.897668150726906,7.213768308118642,1.3862943611198906,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0.688134638736401,0.688134638736401,10.950280092474442,68990,1,2.0,2015,5,0,0.49999999999999994,-0.8660254037844387,2.302585092994046,0,0,0,0,-1,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,26,1,0,4.0,0,0,0,0.09931522,0.1242196,0.19416428,-0.0907879,0.20239139,-0.043252897,-0.013649464,0.064499766,0.024373656,-0.14044225,0.060148537,0.09609574,0.013995962,0.0006709602,-0.14181407,-0.0022954568,0.06476143,0.018153828,-0.100368634,0.0039559007,0.044384286,0.00017976016,0.012915267,0.020868354,-0.09310073,0.053118624,-0.059925225,0.06924728,-0.056284428,0.003885625,0,0.0,1,3,4,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,1.791759469228055,0.0,3.879979511112634,0.0,3.959950500307304,3.4657359027997265,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.3837912309017721,1.3837912309017721,10.736201004154935,45803,1,2.0,2015,7,0,-0.4999999999999997,-0.8660254037844388,2.302585092994046,1,0,0,0,-1,2,1,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,26,1,0,4.0,0,0,0,0.041389816,-0.18355402,0.03762096,-0.047724165,0.18074775,0.23256035,-0.0261621,0.07332175,0.025490092,0.029809685,-0.05069397,-0.17024773,-0.03605184,-0.08118091,0.16611864,-0.00037550554,-0.04494469,0.007923252,0.1032961,0.20433278,0.04986106,-0.009755908,-0.027531464,-0.09816928,-0.05390534,0.11063844,0.03541998,-0.053239252,-0.015820876,0.119774595,0,0.0,1,1,3,1.0986122886681098,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,1.791759469228055,8.715880102296456,7.622663951323595,6.695798917058491,6.816735880594968,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.688134638736401,0.688134638736401,10.858691257908882,59519,1,2.0,2015,5,0,0.49999999999999994,-0.8660254037844387,2.302585092994046,1,0,0,0,-1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4883,15,0,0,4.0,0,0,0,-0.038160264,0.05357689,-0.04248187,-0.012798157,0.024353512,0.16257079,-0.011774741,-0.0046405233,0.018482793,-0.04502563,-0.118334904,0.1547156,-0.023771465,0.016028991,-0.090228766,0.13033575,0.05853361,0.048835382,-0.0053900164,0.13558099,-0.079556406,-0.11957031,0.0078578275,-0.023416566,0.17783707,-0.06953058,-0.091282636,-0.0054125777,0.004607089,-0.036609355,0,0.0,1,2,2,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,1,2.302585092994046,6.695798917058491,6.816735880594968,6.9930151229329605,7.318539548567902,0.0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,10.376112742486816,41698,1,0.0,2016,1,0,0.49999999999999994,0.8660254037844387,2.1972245773362196,0,0,0,0,-1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,18,0,0,4.0,0,1,1,-0.13406056,-0.03420257,0.0154058635,-0.009057664,0.10279319,0.14870308,0.24129143,0.12647384,-0.100778796,0.02419001,0.07653405,-0.0034953654,0.07215781,0.07296665,0.11653963,-0.07259296,0.0008954257,0.090422615,0.13877487,-0.17111155,-0.029659469,0.0030451398,-0.09073658,-0.004669754,-0.13797188,0.055497427,0.0687553,0.104462355,-0.0021195412,0.19786568,0,0.0,3,2,4,0.6931471805599453,False,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,2.1972245773362196,8.079927770758275,7.305188215393037,7.828834527588089,7.179307969504034,3.828641396489095,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2.301584592660462,2.301584592660462,11.18392127295651,56152,1,3.0,2015,5,0,0.49999999999999994,-0.8660254037844387,2.302585092994046,0,0,0,0,-1,1,1,7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0625,25,1,1,0.5,23,0,0,-0.17050712,-0.11067572,0.3003158,0.17276303,-0.11935065,-0.14607452,0.019238718,-0.055764906,-0.0036610295,-0.031747054,0.08265094,0.06949347,-0.0028575854,0.049104854,0.16769615,0.008328991,0.020546637,0.09795385,-0.0041638836,0.080517024,0.061065495,0.08632229,-0.06758353,-0.021872949,0.046257675,0.06892816,0.056818016,-0.16498037,-0.035848707,-0.033217855,0,0.0,1,1,3,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,7.27655640271871,1,1.9459101490553132,12.353289340754502,9.441213969352303,11.622281985953402,9.07589427542326,3.258096538021482,10,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,10.883766654242374,88326,1,2.0,2015,6,0,1.2246467991473532e-16,-1.0,2.302585092994046,1,0,0,0,-1,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0,9,0,0,4.0,0,1,1,-0.40014058,-0.1772637,-0.123724446,0.22262673,0.062125087,-0.18054512,-0.02718556,-0.05153185,-0.021147478,0.084963724,0.17106234,-0.08085951,-0.059652723,-0.0024165474,0.060564253,-0.01904705,0.0077301934,-0.111159906,-0.1569545,-0.070658065,-0.10890813,0.031743757,-0.008824434,0.03583474,0.071138024,-0.063212454,0.038405977,0.06323431,-0.09083657,0.00090142153,0,0.0,3,1,2,1.0986122886681098,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,2.5649493574615367,7.492203042618741,7.011213987350367,6.8001700683022,6.664409020350408,3.091042453358316,10,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.095273387402595,1.095273387402595,10.090796650841122,36163,1,0.0,2016,3,0,1.0,6.123233995736766e-17,2.1972245773362196,1,0,0,0,-1,1,1,10,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4883,31,1,0,4.0,0,0,0,0.1453571,0.00042353198,0.17350414,0.022549782,0.01031594,-0.15016869,0.07697346,-0.060368456,-0.056359373,0.0225296,-0.09283137,0.01761765,0.041660473,0.12907693,0.082858846,-0.034585353,-0.007198125,-0.11965658,-0.1653757,-0.0023487806,0.015481152,0.078269504,0.055700198,-0.053288087,0.12658952,-0.04824966,-0.10354358,-0.042857606,0.070094705,-0.008864256,0,0.0,1,2,2,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,2.0794415416798357,6.981934677156389,6.755768921984255,6.8001700683022,6.664409020350408,0.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2.196112848483529,2.196112848483529,11.20798871643591,104573,1,3.0,2015,5,0,0.49999999999999994,-0.8660254037844387,2.302585092994046,1,0,0,0,-1,3,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,30,1,1,4.0,30,0,0,-0.14209273,-0.12939471,-0.061750114,0.06712957,-0.47916394,-0.17334877,-0.09544636,0.039630122,0.015835164,-0.14701675,0.14104658,-0.08996982,-0.18816793,-0.03145302,0.14336161,-0.028785292,-0.024752408,0.02051885,0.008907083,0.08259891,0.07105715,-0.064418055,0.04210417,-0.100373924,0.11791247,0.025658693,0.104159236,-0.008431806,0.0696256,-0.016077157,0,0.0,1,1,3,1.3862943611198906,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,2.70805020110221,9.081256218564645,7.805474625270857,8.521782643750045,7.5256399750415355,2.0794415416798357,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2.39698576841553,2.39698576841553,10.52247675969231,49161,1,1.0,2015,6,0,1.2246467991473532e-16,-1.0,2.302585092994046,1,0,0,0,-1,2,1,8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,36,1,1,4.0,40,0,0,-0.18233964,-0.15430132,0.15971619,0.11080398,0.022748813,0.06591049,-0.11940811,-0.0011685211,-0.00652781,-0.06265355,-0.07728346,0.058199957,0.043854915,-0.0328962,0.100670815,-0.06375712,0.04325974,-0.028429922,-0.014519582,0.096806094,0.13186407,0.1265395,0.10661496,-0.06943096,0.056227654,0.059069347,-0.13552496,0.06299757,0.024849474,0.08313133,0,0.0,1,1,4,1.0986122886681098,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,2.6390573296152584,7.269616749608169,6.899723107284872,7.686162303492906,7.664815785285735,3.044522437723423,10,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.7900914121273581,1.7900914121273581,10.728846505404578,49637,1,2.0,2015,6,0,1.2246467991473532e-16,-1.0,2.302585092994046,1,0,0,0,-1,1,1,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,45,1,0,4.0,0,0,0,0.3082444,-0.18087235,-0.038108945,-0.19439314,0.123205855,-0.011229645,0.07430527,0.03788211,-0.012445241,0.06370987,0.111377746,-0.019013997,0.12027433,-0.026597938,0.063480884,0.01552016,-0.12559865,-0.08720703,0.035767946,-0.09167886,-0.21424113,0.1096749,-0.13752492,-0.0068980632,-0.02180047,0.008524891,0.04015821,-0.09124577,0.0585182,0.14280337,0,0.0,1,1,3,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,0.6931471805599453,6.498282149476434,1,2.772588722239781,10.270766079259051,8.400209835930418,10.186596685017772,8.35819745992578,0.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2.9439125248241944,2.9439125248241944,10.945652938885804,57295,1,2.0,2015,10,0,-0.8660254037844386,0.5000000000000001,2.302585092994046,1,0,0,0,-1,2,1,10,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4.0,26,1,1,8.0,28,0,0,0.34805954,-0.11447397,-0.05135426,0.21148479,0.028045177,0.15941647,-0.018041577,-0.006450683,-0.10685008,0.015385954,-0.038122837,0.14142738,0.17386547,0.013569757,-0.0030524917,0.025890268,-0.04901673,-0.09633364,0.047617514,-0.07601023,-0.117438994,0.05510929,0.08341955,0.06450969,0.004871087,0.022018373,-0.14419891,-0.024395619,0.016544446,0.05050236,0,0.0,1,2,3,1.0986122886681098,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,1.791759469228055,10.017708696626151,8.273846932784508,9.558882332684727,8.044305406990638,2.8903717578961645,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.3837912309017721,1.3837912309017721,10.198802917143304,40389,1,0.0,2015,5,0,0.49999999999999994,-0.8660254037844387,2.302585092994046,1,0,1,0,-1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,25,1,0,4.0,0,0,0,0.19197202,0.13846901,-0.044826582,0.10604073,0.13214159,0.24227823,0.16637307,0.12695031,0.014651585,-0.0004817061,-0.054217618,0.0316716,0.066149816,-0.050613053,0.0013045557,-0.15823758,-0.092612416,-0.21178679,0.08177999,0.10669108,-0.056310028,0.13715476,0.04664549,-0.14305113,-0.039891925,-0.014837638,0.032594085,-0.07120999,-0.029617473,-0.04479898,0,0.0,1,1,2,0.6931471805599453,True,False,False,False
0.0,0.0,1.6094379124341003,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,2,2.995732273553991,7.75491027202143,7.142036574706803,6.280395838960195,6.951772164398911,0.0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.39698576841553,2.39698576841553,11.142499261506579,36801,1,3.0,2016,5,0,0.49999999999999994,-0.8660254037844387,2.1972245773362196,1,0,0,0,-1,1,1,10,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,78,0,1,4.0,69,1,1,0.323632,-0.14680135,-0.058631703,0.25077122,0.03531526,0.060288236,0.034073852,0.054144084,-0.10841983,-0.003027128,-0.061450023,-0.052892044,0.15851854,-0.020289926,-0.10430151,-0.04802636,-0.04249891,-0.005339426,0.048476312,-0.110267684,0.0059717745,-0.15193513,0.035489045,0.114108026,0.026721641,0.15392163,0.009157559,-0.04688177,-0.01424934,0.022439888,0,0.0,1,1,3,0.6931471805599453,False,True,False,False
